Mutation Rate, Best Fitness, Execution Time (ms);;
0.1 ;4158;2283
0.2 ;3206;3105
0.3 ;2895;4443
0.4 ;2780;5528
0.5 ;2916;7074
0.6 ;2427;7829
0.7 ;2600;8875
0.8 ;2461;9874
0.9 ;2564;11303
1;2268;11814
