Generations, Best Fitness, Execution Time (ms);;
0.1 ;2817;942
0.2 ;2831;1053
0.3 ;2786;940
0.4 ;2901;944
0.5 ;2951;937
0.6 ;2762;968
0.7 ;2873;1116
0.8 ;3001;956
0.9 ;2859;943
1;2845;1090
